"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"明洋中学校","目良 天神崎","津波時は３階","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","○","毛布・アルミマット・防水シートなど",6.3,135.3585148,33.735069,"○","","○",2359,0,715,715,"田辺市目良4-1","津波避難ビルとして３階に2000人収容可能",""
"万呂コミュニティセンター","上万呂  中万呂  下万呂","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆☆","","耐震　","有","○","","毛布",10,135.400899,33.7378081,"","","",372,0,113,113,"田辺市中万呂46-3","",""
"芳養小学校","芳養松原 芳養町 明洋 元町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・アルミマット・防水シートなど",34.5,135.3579006,33.7474511,"○","","○",904,0,274,274,"田辺市芳養松原２丁目18-36","",""
"芳養児童センター","芳養松原 芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　大規模な火事","浸水予測地域　津波浸水予測地域","☆","","","","","","",5,135.351161,33.7534088,"","","",254,0,77,77,"田辺市芳養町1725-28","",""
"宝満寺","秋津町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","","有","○","○","",45,135.3993036,33.7510662,"","","",141,0,0,43,"田辺市秋津町630-0","",""
"平瀬集会所","平瀬","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","発電機など",205,135.5889071,33.7650348,"○","","○",112,0,0,34,"田辺市平瀬474-1","",""
"富里福祉センター","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",225,135.5856138,33.7426059,"","","",468,0,142,142,"田辺市下川下989-0","",""
"富里小学校","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",196,135.589538,33.7471519,"","","",732,0,222,222,"田辺市下川下826-0","",""
"能登集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",98,135.4999678,33.7425097,"","","",29,0,0,9,"田辺市鮎川988-2","",""
"日向保育所","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",51,135.3651654,33.8013812,"","","",273,0,0,83,"田辺市上芳養992-1","",""
"南紀高等学校","神子浜  文里  磯間 学園 東山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","毛布・アルミマット・防水シートなど",17,135.38912,33.7249928,"","","",920,0,279,279,"田辺市学園1-88","",""
"湯ノ又地区集会所","湯ノ又","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",390,135.5580569,33.9395547,"","","",92,0,0,28,"田辺市龍神村　湯ノ又0-0","",""
"東地区集会所","東","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",319,135.4945251,33.8925353,"","","",79,0,0,24,"田辺市龍神村　東0-3","",""
"東原多目的集会所","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","毛布",121,135.4441145,33.7681955,"","","",165,0,0,50,"田辺市長野1146-2","",""
"土河屋集会所","土河屋","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",90,135.7652333,33.88336944,"","","",0,0,0,15,"田辺市本宮町　土河屋234-0","",""
"田辺東部小学校","新万 南新万  朝日ヶ丘 あけぼの 新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","",37,135.3990446,33.7304365,"","","",2435,0,738,738,"田辺市南新万28-1","橋谷地区からの避難を見込み新たに設定",""
"田辺第二小学校","新屋敷町  湊  東陽 神子浜 末広町 磯間 扇ヶ浜","津波時は屋上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",19,135.3842863,33.7266292,"○","","○",930,0,282,282,"田辺市東陽21-1","標高は屋上

湊地区については、風水害時のみ使用することが予想される

津波避難ビルとして屋上に1330人収容可能",""
"田辺第三小学校","上の山 江川 古尾","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",18,135.3695564,33.7351915,"○","","",1527,0,463,463,"田辺市上の山２丁目6-10","",""
"田辺第一小学校","上屋敷町 中屋敷町 福路町 本町 紺屋町 片町 今福町　南新町　下屋敷町　栄町　北新町","津波時は３階以上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",16,135.375701,33.7322755,"○","","○",1650,0,500,500,"田辺市上屋敷１丁目2-1","標高は屋上

北新町地区については、風水害時に使用されることが予想される

津波避難ビルとして３階以上に730人収容可能",""
"田辺市文化交流センター（たなべる）","新屋敷町 東陽  末広 磯間 扇ヶ浜","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","",6,135.382222,33.726389,"","","",211,0,0,64,"田辺市東陽31-1","",""
"田辺市体育センター","芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","","毛布",31,135.338137,33.7512266,"","","",1138,0,345,345,"田辺市芳養町108-4","",""
"田辺高等学校","神子浜  文里  磯間 学園 東山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",17,135.3893732,33.7238674,"","","",2844,0,862,862,"田辺市神子浜１丁目1-0","",""
"田辺工業高等学校","あけぼの  新庄町  東山","津波時は高台のグランド","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",12.5,135.3954272,33.7297289,"","","",1204,0,365,365,"田辺市あけぼの51-1","",""
"天理教中紀大教会","目良 天神崎","","田辺市","避難所を兼ねる避難場所","高潮　地震　津波　大規模な火事","","","☆☆☆","","有","○","○","毛布",31,135.3592657,33.7323724,"","","",1216,0,0,2400,"田辺市天神崎30-1","",""
"旧長野中学校","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","","","","",135,135.4466724,33.7670454,"","","",1283,0,389,389,"田辺市長野1401-0","",""
"長野小学校","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",78,135.4416239,33.7675131,"","","",831,0,252,252,"田辺市長野641-0","",""
"中芳養幼稚園","中芳養","","田辺市","避難所を兼ねる避難場所","地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","",24,135.355372,33.7795884,"","","",320,0,97,0,"田辺市中芳養1870-1","",""
"中芳養中学校","中芳養 芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆","☆☆☆","耐震　","","","","",12.1,135.3591967,33.7645269,"","","",1099,0,333,333,"田辺市中芳養273-2","",""
"竹薮多目的集会所","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",224,135.435016,33.8116266,"","","",115,0,0,35,"田辺市秋津川2090-4","",""
"竹西集会所","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",242,135.5622513,33.7460247,"○","","○",46,0,0,14,"田辺市下川下2080-0","",""
"丹生ノ川振興館","丹生ノ川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",451,135.5810161,33.9017044,"","","",99,0,0,30,"田辺市龍神村　丹生ノ川0-1","",""
"大坊小学校","芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","","有","○","○","",178,135.376323,33.7737062,"○","","",161,0,35,35,"田辺市芳養町3944-0","",""
"大塔体育館","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",44,135.4866401,33.7271748,"","","",755,0,0,229,"田辺市鮎川2588-2","",""
"大塔ふくしかいかん","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",52,135.4836731,33.7292956,"","","",326,0,99,99,"田辺市鮎川583-9","",""
"大居集会所","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",68,135.7784194,33.85983333,"","","",0,0,0,21,"田辺市本宮町　大居504-0","",""
"切畑集会所","切畑","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","","","","","",108,135.763147,33.8708497,"","","",0,0,25,0,"田辺市本宮町　切畑535-0","",""
"請川山振センター","請川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",77,135.787953,33.8210669,"","","",85,0,26,0,"田辺市本宮町　請川297-4","",""
"西牟婁総合庁舎","宝来町  新万  南新万 朝日ヶ丘 あけぼの 下万呂","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",52,135.3930155,33.7349738,"","","",287,0,0,87,"田辺市朝日ヶ丘23-1","",""
"西部センター","天神崎 上の山","津波時は天神団地方面","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",6,135.3620184,33.7335882,"","","",254,0,77,77,"田辺市天神崎11-19","",""
"新庄幼稚園","新庄町","津波時は付近の高台","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","","耐震　","有","○","","毛布",12,135.4066966,33.7165951,"","","",392,0,0,119,"田辺市新庄町1437-0","",""
"新庄中学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","毛布・防水シートなど",24,135.4030614,33.7142119,"○","","",2010,0,609,609,"田辺市新庄町2266-2","",""
"新庄第二小学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・防水シートなど",24,135.3892912,33.6956406,"○","","○",1488,0,451,451,"田辺市新庄町3193-0","",""
"新庄小学校","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布",15,135.400222,33.7150441,"","","",653,0,198,198,"田辺市新庄町2300-0","",""
"上廣井原集会所","廣井原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",382,135.544526,33.9322193,"","","",59,0,0,18,"田辺市龍神村　広井原617-2","",""
"上野悠悠館","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","発電機など",192,135.5785644,33.7379056,"○","","○",66,0,0,20,"田辺市下川下1253-3","",""
"上野多目的集会所","上野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",364,135.4686753,33.7674276,"","","",115,0,35,35,"田辺市上野654-3","",""
"上芳養中学校","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","○","非常食・毛布・防水シートなど",120,135.3758207,33.810167,"○","","",1356,0,411,411,"田辺市上芳養1483-0","",""
"上芳養小学校","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",85,135.3777029,33.8039045,"","","",1003,0,304,304,"田辺市上芳養3334-0","",""
"上大野集会所","上大野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆","","耐震　","","","","",93,135.756767,33.8045417,"","","",0,0,21,0,"田辺市本宮町　上大野180-0","",""
"上秋津幼稚園","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","",35,135.410514,33.7579208,"","","",287,0,0,87,"田辺市上秋津4524-4","",""
"上秋津中学校","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","","",50,135.4094132,33.7518447,"","","",1597,0,484,484,"田辺市上秋津2263-2","",""
"上秋津小学校","上秋津","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","○","非常食・毛布・防水シートなど",30,135.4062946,33.7536494,"○","","○",693,0,210,210,"田辺市上秋津2196-1","",""
"上山路小学校","東","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","有","○","","",337,135.4919703,33.8925386,"","","",739,0,224,224,"田辺市龍神村　東0-0","",""
"小川集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",111,135.5113487,33.7348414,"","","",33,0,0,10,"田辺市鮎川1716-1","",""
"小規模多機能型居宅介護事業所きずな館","宮代","","田辺市","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",344,135.498396,33.9142209,"","","",752,0,228,0,"田辺市龍神村　宮代0-0","",""
"小家会館","小家","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",232,135.4236528,33.9282982,"","","",118,0,0,36,"田辺市龍神村　小家0-1","",""
"秋津川公民館","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","有","○","","毛布",180,135.4265826,33.7943675,"","","",79,0,0,24,"田辺市秋津川668-1","",""
"社会福祉センター","中屋敷町 新屋敷町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",4.1,135.3781292,33.7280272,"","","",128,0,0,39,"田辺市中屋敷町24-49","",""
"三栖幼稚園","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","浸水予測地域　","☆","","耐震　","","","","",25,135.428778,33.7382573,"","","",409,0,124,0,"田辺市中三栖147-5","",""
"三栖小学校","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","非常食・毛布・防水シートなど",38,135.431734,33.7449329,"○","","○",2102,0,637,637,"田辺市中三栖2095-0","",""
"三栖コミュニティセンター","上三栖  中三栖  下三栖","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆☆","","耐震　","有","○","","毛布",30,135.4339462,33.7434191,"","","",260,0,0,79,"田辺市中三栖805-0","",""
"高齢者複合福祉施設たきの里","新庄町 神島台 たきない町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",60,135.400891,33.6995016,"","","",432,0,131,0,"田辺市たきない町22-1","",""
"高雄中学校","高雄、湊","津波時は３階以上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","毛布・アルミマットなど",3.7,135.3843751,33.7395825,"","","",313,0,950,950,"田辺市高雄３丁目20-1","津波避難ビルとして３階以上に1900人収容可能",""
"高山寺","稲成町 むつみ 秋津町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆（注）","☆☆☆","","","","","",27,135.3789024,33.7404389,"","","",316,0,0,96,"田辺市稲成町392-0","",""
"甲斐ノ川地域防災センター","甲斐ノ川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",236,135.4440025,33.9120924,"","","",105,0,32,32,"田辺市龍神村　甲斐ノ川0-0","",""
"向越集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",75,135.5000967,33.739131,"","","",26,0,0,8,"田辺市鮎川1312-0","",""
"五味集会所","五味","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","有","○","","発電機など",268,135.6161933,33.6782691,"○","","○",33,0,0,10,"田辺市五味332-2","",""
"元町長寿館","天神崎 上の山 江川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","耐震　","有","○","","毛布",20,135.3657441,33.734314,"","","",62,0,0,19,"田辺市上の山２丁目13-31","",""
"九鬼集会所","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","","","","",95,135.764022,33.8600944,"","","",0,0,33,0,"田辺市本宮町　大居1981-3","",""
"旧殿原小学校","殿原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",372,135.5290903,33.8964055,"","","",597,0,181,181,"田辺市龍神村　殿原0-0","",""
"旧甲斐ノ川小学校","甲斐ノ川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","","","","",236,135.4351627,33.9201595,"","","",617,0,0,187,"田辺市龍神村　甲斐ノ川0-0","",""
"紀南文化会館","上屋敷町 中屋敷町 新屋敷町　下屋敷町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","○","非常食など",7.9,135.3771776,33.7281509,"","","",1541,0,467,4000,"田辺市新屋敷町1-0","下屋敷町地区については、風水害時に使用されることが予想される",""
"紀州備長炭記念公園","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","毛布・アルミマット",209,135.426694,33.803116,"","","",165,0,0,50,"田辺市秋津川1491-1","",""
"会津小学校","秋津町 中万呂  下万呂","津波時は屋上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","浸水予測地域　","☆☆","☆☆☆","耐震　","有","○","","毛布・防水シートなど",9,135.3959186,33.7452836,"○","","○",1831,0,555,555,"田辺市秋津町59-1","中万呂地区については風水害時に使用が予想される

津波避難ビルとして屋上に3400人収容可能",""
"下柳瀬地区集会所","柳瀬","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",264,135.454202,33.8786847,"","","",92,0,0,28,"田辺市龍神村　柳瀬0-0","",""
"下附集落会館","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆（注）","","","","","","",51,135.4820665,33.7269973,"","","",207,0,0,63,"田辺市鮎川510-1","",""
"下川上集会所","下川上","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","発電機など",204,135.6098474,33.7492902,"○","","○",158,0,0,48,"田辺市下川上222-0","",""
"温水集会所","本宮","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","","","","","",77,135.771355,33.841235,"","","",0,0,63,0,"田辺市本宮町　本宮1014-0","",""
"宇立集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",56,135.4970931,33.7338904,"","","",33,0,0,10,"田辺市鮎川836-1","",""
"稲成保育所","稲成町 むつみ","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","毛布",6,135.3754718,33.7468941,"","","",346,0,0,105,"田辺市稲成町701-22","",""
"稲成小学校","稲成町 むつみ","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","耐震　","有","○","○","毛布・アルミマット・防水シートなど",41,135.3759596,33.7499353,"","","",1719,0,521,521,"田辺市稲成町780-0","",""
"もとまち保育所","天神崎 上の山","津波時は天神団地方面","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",6,135.3623315,33.7342918,"","","",643,0,0,195,"田辺市天神崎3-28","",""
"ひがしコミュニティセンター","新万  南新万  あけぼの 新庄町　朝日ケ丘","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","","毛布",37,135.3990275,33.7301156,"","","",438,0,133,133,"田辺市南新万28-1","",""
"はやざと保育所","芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","☆☆☆","","有","○","","毛布",15,135.3514506,33.7545367,"","","",260,0,0,79,"田辺市芳養町1774-9","",""
"とみさと交流館","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",180,135.5850298,33.7424656,"","","",165,0,0,50,"田辺市下川下982-0","",""
"高山集会所","高山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",70,135.7964187,33.8290935,"","","",122,0,0,37,"田辺市本宮町　高山363-1","",""
"小津荷集会所","小津荷","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","",56,135.8059396,33.8284225,"","","",42,0,0,13,"田辺市本宮町　小津荷51-1","",""
"旧静川小学校","静川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","","☆☆☆","","","","","","",119,135.7454225,33.7956236,"","","",128,0,0,39,"田辺市本宮町　静川727-1","",""
"田代集会所","田代","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",49,135.7687519,33.8075083,"","","",49,0,0,15,"田辺市本宮町　田代242-0","",""
