"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"明神中学校（洪水時２階）","明神  一雨  潤野","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",22,135.757548,33.537321,"○","","○",1387,0,840,840,"古座川町一雨16-0","","指定緊急避難場所","指定避難所"
"放光寺","洞尾","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",33,135.7166276,33.5547033,"","","",50,0,30,30,"古座川町洞尾198-0","","指定緊急避難場所","指定避難所"
"峯集会所","峯","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",250,135.7122643,33.5333208,"○","","○",52,0,31,31,"古座川町峯75-0","","指定緊急避難場所","指定避難所"
"宝音寺","小川（洞尾）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",68,135.7706622,33.5935133,"","","",90,0,54,54,"古座川町小川554-0","","指定緊急避難場所","指定避難所"
"楠集会所","楠","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",184,135.8223322,33.5727143,"○","","○",25,0,15,15,"古座川町楠189-0","","指定緊急避難場所","指定避難所"
"田野々集会所","蔵土（田野々）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",70,135.6902646,33.5572951,"","","",31,0,18,18,"古座川町蔵土38-0","","指定緊急避難場所","指定避難所"
"田川集会所","西赤木  田川  小森川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",123,135.7838229,33.6286557,"○","","○",35,0,21,21,"古座川町田川413-0","","指定緊急避難場所","指定避難所"
"鶴川集会所","鶴川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",28,135.7454834,33.5295931,"○","","○",52,0,31,31,"古座川町鶴川106-2","","指定緊急避難場所","指定避難所"
"直見集会所","川口  直見","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",12,135.7785517,33.5522007,"○","","○",63,0,38,38,"古座川町直見487-0","","指定緊急避難場所","指定避難所"
"長徳寺","高瀬","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆","","","","","","",17,135.7775183,33.5351033,"○","","○",50,0,30,30,"古座川町高瀬362-0","","指定緊急避難場所","指定避難所"
"長追集会所","長追","","古座川町","避難所を兼ねる避難場所","地震　大規模な火事","","☆","","","","","","",58,135.6766091,33.5759523,"○","","○",40,0,24,24,"古座川町長追265-0","","指定緊急避難場所","指定避難所"
"長集会所","小川（長）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",82,135.7665206,33.5979358,"○","","○",38,0,23,23,"古座川町小川730-0","","指定緊急避難場所","指定避難所"
"中崎集会所","中崎","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",49,135.7730847,33.5649991,"○","","○",61,0,36,36,"古座川町中崎242-2","","指定緊急避難場所","指定避難所"
"端郷倶楽部","大川（端郷）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",68,135.6889525,33.5596937,"","","",30,0,18,18,"古座川町大川68-0","","指定緊急避難場所","指定避難所"
"大柳集会所","大柳","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",49,135.7506624,33.5345771,"○","","○",36,0,21,21,"古座川町大柳380-0","","指定緊急避難場所","指定避難所"
"川口集会所","川口","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",27,135.778197222222,33.5425944444444,"○","","○",65,0,39,39,"古座川町川口221-1","","指定緊急避難場所","指定避難所"
"西川生活改善センター","西川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",164,135.7086575,33.6378453,"○","","○",92,0,55,55,"古座川町西川621-1","","指定緊急避難場所","指定避難所"
"西赤木集会所","西赤木","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",129,135.7781827,33.6234956,"○","","○",19,0,11,11,"古座川町西赤木93-0","","指定緊急避難場所","指定避難所"
"清源寺","長追","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",110,135.6758811,33.5762422,"","","",50,0,30,30,"古座川町長追260-2","","指定緊急避難場所","指定避難所"
"清雲寺","小森川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",101,135.7842871,33.6443041,"○","","○",25,0,15,15,"古座川町小森川175-0","","指定緊急避難場所","指定避難所"
"成川集会所","成川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",195,135.7153678,33.6443522,"○","","○",35,0,21,21,"古座川町成川690-0","","指定緊急避難場所","指定避難所"
"真砂区民倶楽部","長追  真砂","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",66,135.6891182,33.5837055,"○","","○",38,0,23,23,"古座川町真砂128-0","","指定緊急避難場所","指定避難所"
"松の前集会所","大川（端郷）  大川（松の前）  長追","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",78,135.678726,33.5692982,"","","",39,0,43,43,"古座川町大川490-0","","指定緊急避難場所","指定避難所"
"潤野集会所","潤野","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",47,135.763161111111,33.5366888888889,"○","","○",67,0,40,40,"古座川町潤野549-0","","指定緊急避難場所","指定避難所"
"住吉神社社務所","蔵土（下蔵土）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",50,135.6989345,33.5500038,"","","",27,0,16,16,"古座川町蔵土450-0","","指定緊急避難場所","指定避難所"
"寿福寺","南平","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",149,135.6874766,33.5319632,"","","",50,0,30,30,"古座川町南平294-0","","指定緊急避難場所","指定避難所"
"山手集会所","山手","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",77,135.7550136,33.5777456,"○","","○",54,0,32,32,"古座川町山手315-0","","指定緊急避難場所","指定避難所"
"三尾川小学校","三尾川 南平","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",57,135.6865767,33.5579331,"","","",929,0,563,563,"古座川町三尾川935-0","","指定緊急避難場所","指定避難所"
"古座中学校（校舎）","高池","","古座川町","避難所を兼ねる避難場所","洪水　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","☆☆☆","耐震　","","","","",8,135.822998,33.525115,"○","","○",2249,0,1363,1363,"古座川町高池139-0","","指定緊急避難場所","指定避難所"
"旧七川小学校","下露  西川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","","","","","",135,135.7100131,33.6204627,"○","","○",799,0,484,484,"古座川町下露441-0","","指定緊急避難場所","指定避難所"
"永泉寺","松根","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆","","","","","","",197,135.714786,33.6660479,"","","",114,0,69,69,"古座川町松根546-0","","指定緊急避難場所","指定避難所"
"一雨集会所","一雨","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",59,135.7439052,33.5359861,"○","","○",54,0,32,32,"古座川町一雨187-0","","指定緊急避難場所","指定避難所"
"ぼたん荘","月野瀬","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",0,135.789462,33.535897,"","","",1951,0,1181,1181,"古座川町月野瀬881-1","","指定緊急避難場所","指定避難所"
"松根集会所","松根","","古座川町","避難所を兼ねる避難場所","地震　大規模な火事","","☆","","","","","","",197,135.715476,33.6653109,"○","","○",46,0,27,27,"古座川町松根545-0","","指定緊急避難場所","指定避難所"
"古座川町保健福祉センター","明神","","古座川町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","アルファ化米・毛布・自家発電機",16,135.775515,33.5423428,"○","","○",147,0,495,495,"古座川町川口254-1","","指定緊急避難場所","指定避難所"
"三尾川生活改善センター","三尾川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","アルファ化米・毛布・自家発電機",57,135.6864926,33.5572936,"○","","○",86,0,116,116,"古座川町三尾川943-0","","指定緊急避難場所","指定避難所"
"旧七川小学校平井分校","平井","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",183,135.689497,33.6432734,"○","","○",687,0,416,416,"古座川町平井469-0","","指定緊急避難場所","指定避難所"
"添野川集会所","添野川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",158,135.673281,33.61616,"○","","○",143,0,86,86,"古座川町添野川818-0","","指定緊急避難場所","指定避難所"
"七川総合集会所","佐田  添野川","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","アルファ化米・毛布・自家発電機",108,135.6974514,33.593489,"○","","○",31,0,18,18,"古座川町佐田627-0","","指定緊急避難場所","指定避難所"
"小川総合センター","小川（滝の拝）  宇筒井","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","アルファ化米・毛布・自家発電機・衛星携帯電話",72,135.765695,33.6019318,"○","","○",161,0,97,97,"古座川町小川774-0","","指定緊急避難場所","指定避難所"
"椎平集会所","小川（椎平）","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆","","耐震　","","","","",98,135.76279,33.5883875,"○","","○",74,0,44,44,"古座川町小川142-0","","指定緊急避難場所","指定避難所"
"相瀬集会所","相瀬","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",90,135.7272016,33.5484799,"○","","○",49,0,29,29,"古座川町相瀬227-0","","指定緊急避難場所","指定避難所"
"池野山集会所","高池（上部）  池野山","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","","☆☆☆","","耐震　","","","","",12,135.8226941,33.5392075,"○","","○",132,0,80,80,"古座川町池野山355-2","","指定緊急避難場所","指定避難所"
"月野瀬集会所","宇津木  月野瀬","","古座川町","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",10,135.7963749,33.5416442,"○","","○",63,0,38,38,"古座川町月野瀬520-0","","指定緊急避難場所","指定避難所"
"古座川町複合センター","高池（下部）","","古座川町","避難所を兼ねる避難場所","洪水　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆","☆","耐震　","","","","",6,135.8199383,33.5266084,"","","",89,0,53,53,"古座川町高池253-0","","指定緊急避難場所","指定避難所"
"中央公民館","高池（上部）  宇津木","","古座川町","避難所を兼ねる避難場所","洪水　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","☆☆☆","耐震　","","","","",23,135.816072,33.534304,"○","","○",309,0,187,187,"古座川町高池777-0","","指定緊急避難場所","指定避難所"
