"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"なかよし作業所","埴田","","みなべ町","避難場所","洪水　","","☆☆☆","","耐震　","有","○","○","非常食、飲料水、簡易トイレ",16.1,135.3266127,33.75227943,"","","",0,0,0,100,"みなべ町埴田1444-1","","指定緊急避難場所",""
"ひかり保育所","東岩代","","みなべ町","避難場所","津波　","","","☆☆","","","","","",0,135.286419,33.7859895,"","","",0,0,0,66,"みなべ町東岩代2059-0","","",""
"山内地区岩井谷付近","山内","","みなべ町","避難場所","津波　","","","☆☆☆","","","","","",0,135.307752,33.7737658,"","","",0,0,0,100,"みなべ町山内0-0","","",""
"常福寺裏山高台","堺","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",0,135.330486,33.7486418,"","","",0,0,0,50,"みなべ町堺73-0","","",""
"紀州梅干館（３階以上）","山内","津波は３階以上","みなべ町","避難場所","地震　津波　","津波浸水予測地域","","☆","","","","","",0,135.3139079,33.77267585,"","","",0,0,0,274,"みなべ町山内1339-0","","",""
"ミナベ化工(株)事務所（３階以上）","気佐藤　外","津波は３階以上","みなべ町","避難場所","地震　津波　","津波浸水予測地域","","☆","耐震　","有","○","○","非常食、飲料水、簡易トイレ",0,135.3202866,33.77573153,"","","",0,0,0,217,"みなべ町気佐藤173-1","","",""
"埴田拝殿高台","埴田","","みなべ町","避難場所","地震　津波　","土砂災害予測地域　","","☆☆","","","","","",0,135.32815,33.7625177,"","","",0,0,0,100,"みなべ町埴田0-0","","",""
"なかよし作業所","埴田","","みなべ町","福祉避難所","洪水　","","","","耐震　","有","○","○","非常食、飲料水、簡易トイレ",16.1,135.3266127,33.75227943,"","","",0,0,100,0,"みなべ町埴田1444-1","","指定避難所",""
"西本庄地区天王神社","西本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",27,135.327597,33.811318,"","","",0,0,0,20,"みなべ町西本庄0-0","","指定緊急避難場所",""
"水越観音前","西本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",20.8,135.322426,33.805203,"","","",0,0,0,20,"みなべ町西本庄0-0","","指定緊急避難場所",""
"須賀神社前","西本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",15.3,135.32625,33.799194,"","","",0,0,0,20,"みなべ町西本庄0-0","","指定緊急避難場所",""
"瓜谷地区上","西本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",16.5,135.324464,33.796145,"","","",0,0,0,20,"みなべ町西本庄0-0","","指定緊急避難場所",""
"瓜谷地区下","西本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",14,135.325805,33.795111,"","","",0,0,0,20,"みなべ町西本庄0-0","","指定緊急避難場所",""
"大谷会館","晩稲","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",21.6,135.341748,33.794866,"","","",0,0,0,50,"みなべ町晩稲0-0","","指定緊急避難場所",""
"晩稲地区観音","晩稲","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",40.7,135.33728,33.789016,"","","",0,0,0,30,"みなべ町晩稲0-0","","指定緊急避難場所",""
"晩稲地区小川恒則宅前","晩稲","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",33,135.34111,33.786234,"","","",0,0,0,20,"みなべ町晩稲0-0","","指定緊急避難場所",""
"晩稲地区小殿神社","晩稲","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",53.4,135.340949,33.78314,"","","",0,0,0,30,"みなべ町晩稲0-0","","指定緊急避難場所",""
"晩稲地区薬師堂","晩稲","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",36.1,135.339195,33.783524,"","","",0,0,0,30,"みなべ町晩稲0-0","","指定緊急避難場所",""
"熊岡地区畑崎付近","熊岡","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",19.1,135.335697,33.776617,"","","",0,0,0,50,"みなべ町熊岡0-0","","指定緊急避難場所",""
"東本庄地区赤坂弘治宅前空地","東本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",20.3,135.335316,33.798436,"","","",0,0,0,30,"みなべ町東本庄0-0","","指定緊急避難場所",""
"東本庄地区永井恒雄宅前","東本庄","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",17,135.336604,33.794972,"","","",0,0,0,20,"みなべ町東本庄0-0","","指定緊急避難場所",""
"東本庄堀本光生様宅","東本庄","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",21.2,135.336268,33.793763,"","","",0,0,0,20,"みなべ町東本庄0-0","","指定緊急避難場所",""
"片山地区南紀用水ポンプ場","谷口","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",16.5,135.323831,33.790064,"","","",0,0,0,50,"みなべ町谷口0-0","","指定緊急避難場所",""
"南部川右岸防災ヘリポート(タブチ池跡地)","筋","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",30,135.318227,33.7880144,"","","",0,0,0,200,"みなべ町筋528-0","","指定緊急避難場所",""
"閉谷政井谷二号橋付近","筋","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",29.7,135.317866,33.782864,"","","",0,0,0,50,"みなべ町徳蔵0-0","","指定緊急避難場所",""
"西中村墓地","西岩代","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",28.1,135.272429,33.79092,"","","",0,0,0,10,"みなべ町西岩代0-0","","指定緊急避難場所",""
"西岩代地区大師堂付近","西岩代","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",31.9,135.277745,33.787581,"","","",0,0,0,50,"みなべ町西岩代0-0","","指定緊急避難場所",""
"東岩代地区木下宅裏山","東岩代","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",14.1,135.287659,33.781352,"","","",0,0,0,50,"みなべ町東岩代0-0","","指定緊急避難場所",""
"東岩代地区三尾正明倉庫","東岩代","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",28,135.284328,33.778494,"","","",0,0,0,100,"みなべ町東岩代0-0","","指定緊急避難場所",""
"片倉地区千里球場入口付近","山内","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",35.2,135.290523,33.778882,"","","",0,0,0,100,"みなべ町山内0-0","","指定緊急避難場所",""
"山内地区国道42号峠付近","山内","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",18,135.310131,33.7764986,"","","",0,0,0,100,"みなべ町山内0-0","","指定緊急避難場所",""
"諏訪神社付近高台","山内","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",20,135.313027,33.776965,"","","",0,0,0,50,"みなべ町山内0-0","","指定緊急避難場所",""
"新福寺裏高台（岡山）","山内","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",24.4,135.315291,33.778151,"","","",0,0,0,50,"みなべ町山内0-0","","指定緊急避難場所",""
"みなべＩＣ駐車場","新庄 徳蔵","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",11.8,135.326642,33.7802672,"","","",0,0,0,200,"みなべ町徳蔵74-3","","指定緊急避難場所",""
"紀州農協アグリセンターみなべ","芝 外","3階以上","みなべ町","避難場所","地震　津波　","津波浸水予測地域","","☆","耐震　","","","","",4.9,135.320655,33.773701,"","","",0,0,0,327,"みなべ町気佐藤321-6","","指定緊急避難場所",""
"みなべ町役場","芝 外","3階以上","みなべ町","避難場所","地震　津波　","津波浸水予測地域","","☆","耐震　","有","○","○","非常食、飲料水、照明、毛布、簡易トイレほか",4.6,135.321557,33.772327,"○","○","○",0,0,0,736,"みなべ町芝742-0","","指定緊急避難場所",""
"武道館","片町 外","津波は3階以上","みなべ町","避難場所","地震　津波　","津波浸水予測地域","","☆","耐震　","","","","",6.8,135.322415,33.765388,"","","",0,0,0,227,"みなべ町芝503-6","","指定緊急避難場所",""
"埴田医王寺（寺山）","埴田 外","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",21,135.328815,33.763533,"","","",0,0,0,500,"みなべ町埴田0-0","","指定緊急避難場所",""
"堺地区小川商店付近高台","堺","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",23.6,135.328965,33.748499,"","","",0,0,0,50,"みなべ町堺0-0","","指定緊急避難場所",""
"堺地区日吉神社奥高台","堺","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",11,135.332763,33.74857,"","","",0,0,0,50,"みなべ町堺0-0","","指定緊急避難場所",""
"堺地区灰屋付近","堺","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",24,135.329855,33.745274,"","","",0,0,0,100,"みなべ町堺0-0","","指定緊急避難場所",""
"もとや魚店周辺","堺","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",12.3,135.329405,33.744426,"","","",0,0,0,200,"みなべ町堺0-0","","指定緊急避難場所",""
"堺地区地蔵尊裏高台","堺","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",13,135.332253,33.745492,"","","",0,0,0,50,"みなべ町堺0-0","","指定緊急避難場所",""
"堺地区ほうじ","堺","","みなべ町","避難場所","地震　津波　","","","☆☆☆","","","","","",12.1,135.332554,33.746536,"","","",0,0,0,50,"みなべ町堺0-0","","指定緊急避難場所",""
"堺地区しんばし山","堺","","みなべ町","避難場所","地震　津波　","","","☆☆","","","","","",22.5,135.335037,33.746175,"","","",0,0,0,50,"みなべ町堺0-0","","指定緊急避難場所",""
"鎌田池公園（周辺）","芝、東吉田、新庄","-","みなべ町","避難場所","津波　","","","☆☆","","","","","",10,135.328176,33.7743588,"","","",0,0,0,500,"みなべ町東吉田0-0","","",""
"猪之山","片町 芝崎","-","みなべ町","避難場所","津波　","","","☆☆","","","","","",31.1,135.329696,33.7696258,"","","",0,0,0,1000,"みなべ町芝0-0","","指定緊急避難場所",""
"特別養護老人ホームときわ寮梅の里","","","みなべ町","福祉避難所","","","","","耐震　","有","○","○","非常食、飲料水、簡易トイレ",0,135.349898,33.8414823,"","","",0,0,50,0,"みなべ町滝437-0","","指定避難所",""
"介護老人福祉施設　虹","","","みなべ町","福祉避難所","","","","","耐震　","","","","",0,135.3278621,33.75145351,"","","",0,0,150,0,"みなべ町埴田1450-1","","指定避難所",""
"上南部中学校　校舎","谷口 東本庄","-","みなべ町","避難場所","洪水　地震　津波　","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","○","非常食、飲料水、簡易トイレ",11.3,135.331372,33.791908,"","","",0,0,0,100,"みなべ町東本庄91-0","","",""
