"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"特別養護老人ホーム　さくら苑","","","橋本市","福祉避難所","","","","","","","","","",0,135.559332,34.3231654,"","","",0,0,0,0,"橋本市高野口町　大野1844-13","","",""
"障害者総合社会復帰施設　あるぺじお","","","橋本市","福祉避難所","","","","","","","","","",0,135.589684,34.3137713,"","","",0,0,0,0,"橋本市野5-1","","",""
"障害福祉サービス事業所　夢あじさい","","","橋本市","福祉避難所","","","","","","","","","",0,135.6639153,34.32025165,"","","",0,0,0,0,"橋本市恋野1417-1","","",""
"特別養護老人ホーム　国城寮","","","橋本市","福祉避難所","","","","","","","","","",0,135.6251983,34.32509317,"","","",0,0,0,0,"橋本市隅田町　河瀬905-2","","",""
"養護老人ホーム　国城寮","","","橋本市","福祉避難所","","","","","","","","","",0,135.6256863,34.3253308,"","","",0,0,0,0,"橋本市隅田町　河瀬907-0","","",""
"障害者支援施設　リハビリ橋本","","","橋本市","福祉避難所","","","","","","","","","",0,135.6057617,34.36673124,"","","",0,0,0,0,"橋本市柱本22-0","","",""
"特別養護老人ホーム　天佳苑","","","橋本市","福祉避難所","","","","","","","","","",0,135.6374241,34.33885425,"","","",0,0,0,0,"橋本市隅田町　霜草797-31","","",""
"特別養護老人ホーム　ひかり苑","","","橋本市","福祉避難所","","","","","","","","","",0,135.637107,34.3381014,"","","",0,0,0,0,"橋本市隅田町　中島1058-56","","",""
"障害者支援施設　悠久の杜","","","橋本市","福祉避難所","","","","","","","","","",0,135.5766244,34.30199155,"","","",0,0,0,0,"橋本市高野口町　伏原1336-1","","",""
"救護施設　悠久の郷","","","橋本市","福祉避難所","","","","","","","","","",0,135.604125,34.320714,"","","",0,0,0,0,"橋本市東家905-0","","",""
"橋本運動公園","市内全域","グラウンド","橋本市","避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　","","☆☆☆","","耐震　","","","","",158,135.6165609,34.3347095,"","","",0,209000,0,0,"橋本市北馬場454-0","","指定緊急避難場所",""
"東家体育館（旧市立橋本小学校）","小原田  東家","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",89.4,135.607032,34.3162638,"","○","",1011,10630,126,126,"橋本市東家２丁目1-13","","指定緊急避難場所","指定避難所"
"谷奥深集会所","谷奥深","集会所","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",294,135.672522,34.2823012,"","○","",64,15,8,8,"橋本市谷奥深62-0","","指定緊急避難場所","指定避難所"
"市立恋野小学校","恋野  赤塚  中道 上田 須河 只野","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",95,135.648385,34.3225024,"","○","",764,3630,95,95,"橋本市赤塚129-1","","指定緊急避難場所","指定避難所"
"市立柱本小学校","紀見ヶ丘  紀見峠  沓掛 柱本 光陽台 矢倉脇 慶賀野","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",267,135.610669,34.3680356,"","○","",1080,10956,135,135,"橋本市紀見ケ丘２丁目20-1","","指定緊急避難場所","指定避難所"
"市立清水小学校","向副 横座 賢堂 清水","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",84,135.606152,34.3083406,"","○","",795,5426,99,99,"橋本市清水2014-0","","指定緊急避難場所","指定避難所"
"旧信太小学校体育館","上中  下中 九重 西川","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",244,135.553467,34.3323692,"","○","",683,4483,85,85,"橋本市高野口町　九重87-1","","指定緊急避難場所","指定避難所"
"市立城山小学校","城山台","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",202,135.610995,34.348683,"","○","",1037,9618,129,129,"橋本市城山台２丁目10-2","","指定緊急避難場所","指定避難所"
"市立三石小学校","三石台（南）","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",213,135.60109,34.3535483,"","○","",1012,13494,126,126,"橋本市三石台２丁目1-1","","指定緊急避難場所","指定避難所"
"市立高野口中学校","田原","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",149,135.560457,34.3221472,"","○","",1122,19436,140,140,"橋本市高野口町　名古曽1322-10","","指定緊急避難場所","指定避難所"
"市立高野口小学校","名倉東 名倉西 名倉南 名倉北 名倉中 大野東 大野西 大野北 向島東 向島西","体育館","橋本市","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",68,135.551365,34.3037172,"","○","",1034,8676,129,129,"橋本市高野口町　名倉226-0","","指定緊急避難場所","指定避難所"
"市立隅田中学校","芋生  中下","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",106,135.649231,34.3271693,"","○","",1286,7452,160,160,"橋本市隅田町　芋生243-1","","指定緊急避難場所","指定避難所"
"市立隅田小学校","中島  垂井  真土 上兵庫","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",109,135.647811,34.3305689,"","○","",1049,9395,131,131,"橋本市隅田町　垂井20-0","","指定緊急避難場所","指定避難所"
"市立橋本中央中学校","東家  市脇  城の内 野団地 ぶどう坂","体育館","橋本市","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","○","毛布、アルファ米、水、資機材、仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",79,135.6043886,34.3119314,"","○","",1149,26271,143,143,"橋本市市脇５丁目3-8","","指定緊急避難場所","指定避難所"
"市立境原小学校","小峰台  境原 細川 霜草 杉尾 紀ノ光台","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",196,135.62741,34.3522584,"","○","",820,8084,102,102,"橋本市小峰台１丁目25-1","","指定緊急避難場所","指定避難所"
"市立紀見幼稚園","橋谷","遊戯室","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",85,135.6039875,34.340469,"","○","",428,1154,53,53,"橋本市御幸辻284-0","","指定緊急避難場所","指定避難所"
"市立紀見北中学校","三石台（北）  橋谷（グリーンバレー）","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",250,135.600338,34.3621916,"","○","",1136,11328,142,142,"橋本市三石台３丁目19-1","","指定緊急避難場所","指定避難所"
"市立紀見東中学校","紀見  胡麻生  橋本ニュータウン しらさぎ台","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",190,135.612627,34.3465992,"","○","",1044,11111,248,248,"橋本市城山台１丁目39-2","","指定緊急避難場所","指定避難所"
"市立紀見小学校","御幸辻  みゆきつじ団地  みゆき台 菖蒲谷 柿の木坂 さつき台","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",188,135.595078,34.3404321,"","○","",993,9555,124,124,"橋本市柿の木坂25-1","","指定緊急避難場所","指定避難所"
"学文路東体育館","清水 西畑 南馬場","体育館","橋本市","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",77,135.5968368,34.3071946,"","○","",1272,8286,159,159,"橋本市清水363-0","","指定緊急避難場所","指定避難所"
"市立応其小学校","名古曽（南・北）  小田  応其板橋 応其団地 伏原３","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",82,135.567149,34.3036103,"","○","",952,9183,119,119,"橋本市高野口町　名古曽19-1","","指定緊急避難場所","指定避難所"
"旧西部中学校体育館","野  柏原  神野々（北）","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",156,135.582017,34.3220223,"","○","",1031,11591,128,128,"橋本市柏原500-0","","指定緊急避難場所","指定避難所"
"市立西部小学校","出塔 山田 吉原","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",151,135.583053,34.3237615,"","○","",595,9218,74,74,"橋本市柏原554-2","","指定緊急避難場所","指定避難所"
"市立あやの台小学校","あやの台","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","毛布、アルファ米、水、資機材、仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",172,135.657527,34.3402066,"","○","",978,9771,122,122,"橋本市あやの台２丁目17-0","","指定緊急避難場所","指定避難所"
"山内防災センター","山内  平野","センター内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",191,135.6490735,34.3546304,"","○","",300,0,37,37,"橋本市隅田町　山内255-2","","指定緊急避難場所","指定避難所"
"高野口山村体験交流促進センター","嵯峨谷  竹尾","センター内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",389,135.538347,34.3411274,"","○","",284,0,35,35,"橋本市高野口町　嵯峨谷116-0","","指定緊急避難場所","指定避難所"
"古佐田区民会館","古佐田  橋本","区民会館内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",91,135.613885,34.3178201,"","○","",360,0,45,45,"橋本市古佐田１丁目209-3","","指定緊急避難場所","指定避難所"
"県立橋本高等学校","北馬場  原田  妻 古佐田","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","毛布、仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",123,135.6136802,34.3210913,"","○","",1320,15354,165,0,"橋本市古佐田４丁目10-1","","指定緊急避難場所","指定避難所"
"県立紀北工業高等学校","神野々（南）  岸上","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","○","毛布、アルファ米、乾燥麺、仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",91,135.5829359,34.3080532,"","○","",1208,16967,151,0,"橋本市神野々809-0","","指定緊急避難場所","指定避難所"
"県立伊都中央高等学校","名古曽（東） 名古曽 名古曽（南・北）  浦之段  高尾城 丹生平 住吉","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",84,135.563338,34.3053307,"","○","",1732,13000,216,0,"橋本市高野口町　名古曽558-0","","指定緊急避難場所","指定避難所"
"県立きのかわ支援学校","向島東 向島西 (小田)向島","体育館","橋本市","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",67,135.5548867,34.2985306,"","○","",805,3608,100,0,"橋本市高野口町　向島101-3","","指定緊急避難場所","指定避難所"
"橋本市伏原体育館","伏原（１・２）  応其　ベルビューマンション  平山城","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",84,135.576794,34.3074128,"","○","",1018,0,127,127,"橋本市高野口町　伏原806-1","","指定緊急避難場所","指定避難所"
"旧兵庫幼稚園","河瀬  下兵庫  下兵庫住宅","建物内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",97,135.630113,34.320592,"","○","",414,0,51,51,"橋本市隅田町　下兵庫395-0","","指定緊急避難場所","指定避難所"
"やどり温泉いやしの湯","宿里（北宿・南宿）","建物内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","○","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等、アルファ米",287,135.651203,34.2568169,"","○","",170,350,21,0,"橋本市北宿5-0","","指定緊急避難場所","指定避難所"
"ひこばえの里","彦谷","建物内","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",489,135.640913,34.2846454,"","○","",100,0,12,12,"橋本市須河752-15","","指定緊急避難場所","指定避難所"
"市立学文路小学校","学文路","体育館","橋本市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","有","○","","仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等",78,135.587686,34.2991955,"","○","",750,4947,93,93,"橋本市学文路900-0","","指定緊急避難場所","指定避難所"
