"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"西向中学校（３階以上）","目津大浦・神野川","","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　地震　","","☆","","耐震　","","","","",15,135.8181072,33.51026888,"","","",731,0,0,244,"串本町西向922-0","",""
"中谷倉庫","古田","","串本町","避難場所","洪水　津波　","","☆☆☆","☆☆☆","","","","","",10,135.807963,33.5311735,"","","",0,0,0,10,"串本町古田0-0","",""
"津波避難タワー（田並）","田並","","串本町","避難場所","津波　","","","☆","耐震　","","","","",9,135.717428,33.4854498,"","","",0,0,0,12,"串本町田並1073-3","",""
"海林寺","姫","","串本町","避難場所","地震　","","","","","有","○","","無線機",16,135.796874,33.502044,"","","",80,0,27,27,"串本町姫160-0","",""
"出雲集会所","出雲","","串本町","避難場所","地震　","","","","耐震　","","","","",8,135.7915,33.448863,"","","",250,0,83,83,"串本町出雲1027-7","",""
"田ノ崎","田並","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",28,135.710037,33.4835687,"","","",0,0,0,40,"串本町田並0-0","",""
"かまとこの平見","田原","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",50,135.888496,33.540329,"","","",0,0,0,15,"串本町田原0-0","",""
"展望台","田原","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",71,135.877376,33.532799,"","","",0,0,0,10,"串本町田原0-0","",""
"むねの平見３","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",50,135.874266,33.5355824,"","","",0,0,0,20,"串本町田原0-0","",""
"むねの平見２","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",50,135.873192,33.5361422,"","","",0,0,0,10,"串本町田原0-0","",""
"むねの平見１","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",50,135.873224,33.5369849,"","","",0,0,0,10,"串本町田原0-0","",""
"坊の山","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",53,135.868562,33.5401368,"","","",0,0,0,30,"串本町田原0-0","",""
"たん谷","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",54,135.866794,33.5375195,"","","",0,0,0,20,"串本町田原0-0","",""
"せーべの平見","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",55,135.867113,33.534948,"","","",0,0,0,30,"串本町田原0-0","",""
"五平山","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",48,135.868311524391,33.5336413092564,"","","",0,0,0,35,"串本町田原0-0","",""
"えびす","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",20,135.869671,33.5328241,"","","",0,0,0,30,"串本町田原0-0","",""
"黒潮台","田原","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",24,135.865736603736,33.5309136067483,"","","",0,0,0,15,"串本町田原0-0","",""
"田原小学校（２階以上）","田原","津波避難目標地点","串本町","避難場所","洪水　津波　","土砂災害予測地域　津波浸水予測地域","☆","☆","耐震　","有","○","○","アルファ米",8,135.868515,33.539116,"","","",726,0,0,242,"串本町田原725-0","",""
"津波避難タワー（田原）","田原","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","有","○","○","簡易トイレ、アルファ米、保存水、毛布、ブルーシート",3.9,135.870269,33.534991,"","","",0,35,0,12,"串本町田原428-0","",""
"宮様の山","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.842169374227,33.5194417815349,"","","",0,0,0,20,"串本町津荷0-0","",""
"小畑裏","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.840387,33.5172789,"","","",0,0,0,15,"串本町津荷0-0","",""
"佐藤宅付近","津荷","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",26,135.840059816837,33.5150353286329,"","","",0,0,0,10,"串本町津荷0-0","",""
"上野山こども園","津荷","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","耐震　","","","","",60,135.836762,33.51549,"","","",0,0,0,50,"串本町津荷29-2","",""
"稲荷山３","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.83968,33.519281,"","","",0,0,0,10,"串本町津荷0-0","",""
"稲荷山２","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.839855,33.5190053,"","","",0,0,0,10,"串本町津荷0-0","",""
"稲荷山１","津荷","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",20,135.839946,33.5186575,"","","",0,0,0,10,"串本町津荷0-0","",""
"志うけの谷","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.839457,33.5170619,"","","",0,0,0,10,"串本町津荷0-0","",""
"永明寺裏","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.838581,33.520285,"","","",0,0,0,10,"串本町津荷0-0","",""
"上地","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",15,135.83686,33.5237655,"","","",0,0,0,20,"串本町津荷0-0","",""
"上野山北","津荷","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",26,135.83645761013,33.5202031884856,"","","",0,0,0,10,"串本町津荷0-0","",""
"上野山防災広場","津荷","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",76,135.8319326,33.5190685,"","","",0,0,0,300,"串本町上野山0-0","",""
"旧上野山保育所","上野山","津波避難目標地点","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　","","☆☆☆","☆☆☆","耐震　","","","","",62,135.83107,33.516747,"","","",191,0,0,64,"串本町上野山143-0","",""
"造船所裏","古座","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",15,135.83537,33.5143473,"","","",0,0,0,20,"串本町古座0-0","",""
"旧古座川病院裏山","古座","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",25,135.831841528415,33.5155027072798,"","","",0,0,0,25,"串本町古座0-0","",""
"中ノ谷","古座","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",25,135.830315351486,33.5151359606123,"","","",0,0,0,20,"串本町古座0-0","",""
"青原寺","古座","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",29,135.828939378261,33.5163726062678,"","","",0,0,0,25,"串本町古座0-0","",""
"阿弥陀寺","古座","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",25,135.828191041946,33.5176405410541,"","","",89,0,0,30,"串本町古座0-0","",""
"右東谷津荷線登り口","中湊","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",14,135.828255414962,33.5191298375447,"","","",0,0,0,10,"串本町中湊0-0","",""
"正法寺","中湊","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",9,135.825653,33.5239503,"","","",53,0,0,18,"串本町中湊0-0","",""
"栗原（河内様裏山）","古田","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",22,135.808783,33.534956,"","","",0,0,0,10,"串本町古田0-0","",""
"地主神社","古田","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",8,135.809703,33.5326966,"","","",0,0,0,13,"串本町古田0-0","",""
"市谷広場","古田","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",12,135.80868601799,33.5311550789668,"","","",0,0,0,15,"串本町古田0-0","",""
"古田第２浄水場付近","古田","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.808917,33.5302959,"","","",0,0,0,15,"串本町古田322-0","",""
"山口谷","古田","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.813292,33.5277708,"","","",0,0,0,20,"串本町古田0-0","",""
"岩渕谷","古田","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.814204,33.5266399,"","","",0,0,0,20,"串本町古田0-0","",""
"大神神社入口","西向","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",16,135.818271,33.5228124,"","","",0,0,0,20,"串本町西向0-0","",""
"カジヤ谷","西向","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",16,135.818612,33.522114,"","","",0,0,0,25,"串本町西向0-0","",""
"青年クラブ裏山","西向","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",20,135.819246,33.5207531,"","","",0,0,0,20,"串本町西向0-0","",""
"新宮保健所串本支所（2階以上）","西向","風水害（２階以上）","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　","津波浸水予測地域","☆☆☆","","耐震　","","","","",8,135.820885,33.5206441,"","","",0,0,0,30,"串本町西向0-0","",""
"護国神社跡","西向","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",21,135.819554328918,33.5190470995235,"","","",0,0,0,30,"串本町西向0-0","",""
"串本町役場古座分庁舎（３階以上）","西向","津波避難目標地点","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　","浸水予測地域　津波浸水予測地域","☆☆☆","","耐震　","有","○","○","アルファ米、毛布、衛星携帯電話、無線機",12,135.822887,33.518133,"","○","",1053,0,0,351,"串本町西向359-0","",""
"津波避難タワー（西向）","西向","津波避難目標地点","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　津波　","土砂災害予測地域　津波浸水予測地域","","☆☆","耐震　","有","○","","簡易トイレ、毛布、ブルーシート",12,135.823326,33.516241,"","","",0,50,0,17,"串本町西向536-0","",""
"火伏の森周辺","西向","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",10,135.821638405323,33.5165693945429,"","","",0,0,0,10,"串本町西向0-0","",""
"岡田山","西向","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.819676,33.5155764,"","","",0,0,0,25,"串本町西向0-0","",""
"地主神社裏山","神野川","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",19,135.818196,33.5149395,"","","",0,0,0,20,"串本町神野川0-0","",""
"浅利裏山","神野川","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.816192,33.5137855,"","","",0,0,0,15,"串本町神野川0-0","",""
"坂畑の山","神野川","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.8075985,33.51969341,"","","",0,0,0,15,"串本町神野川0-0","",""
"西向小学校裏山","原町・上ゲ地","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.820158,33.515219,"","","",0,0,0,0,"串本町西向638-0","",""
"目津の谷","目津大浦","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",12,135.814597606658,33.5108109161796,"","","",0,0,0,20,"串本町西向0-0","",""
"目津平見","目津大浦","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.815590023994,33.507679932161,"","","",0,0,0,20,"串本町西向0-0","",""
"目津墓地","目津大浦","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.81459224224,33.5073802463217,"","","",0,0,0,30,"串本町西向0-0","",""
"大浦墓地","目津大浦","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.812187,33.5046464,"","","",0,0,0,25,"串本町西向0-0","",""
"大浦町営住宅裏山","目津大浦","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",27,135.811195,33.5037377,"","","",0,0,0,30,"串本町西向0-0","",""
"五輪山","伊串","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.808804,33.504364,"","","",0,0,0,25,"串本町伊串0-0","",""
"山ノ神","伊串","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",19,135.803803,33.5061125,"","","",0,0,0,20,"串本町伊串0-0","",""
"地蔵様上","伊串","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",19,135.80402970314,33.5079572524609,"","","",0,0,0,15,"串本町伊串0-0","",""
"ドウ谷","伊串","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",14,135.80263,33.506985,"","","",0,0,0,30,"串本町伊串0-0","",""
"セドノ山","伊串","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",16,135.802749,33.503919,"","","",0,0,0,30,"串本町伊串0-0","",""
"尾崎みかん園","伊串","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",20,135.802503,33.5040777,"","","",0,0,0,25,"串本町伊串0-0","",""
"山見登り口","伊串","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",12,135.803318,33.50261,"","","",0,0,0,25,"串本町伊串0-0","",""
"崩れ","姫","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",25,135.80226,33.5012892,"","","",0,0,0,35,"串本町姫0-0","",""
"旧養春小学校裏山","姫","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",23,135.8006619,33.5011047,"","","",0,0,0,30,"串本町姫0-0","",""
"中山蜜柑畑","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",13,135.800044,33.501557,"","","",0,0,0,20,"串本町姫0-0","",""
"いちすけ裏山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.798425,33.501879,"","","",0,0,0,30,"串本町姫0-0","",""
"稲荷山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.797879,33.501843,"","","",0,0,0,35,"串本町姫0-0","",""
"海林寺裏山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","有","○","","無線機",16,135.796874,33.502044,"","","",0,0,0,40,"串本町姫0-0","",""
"池田山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.79554,33.5016152,"","","",0,0,0,25,"串本町姫0-0","",""
"かじや山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",23,135.796239,33.4999953,"","","",0,0,0,30,"串本町姫0-0","新設道路付近",""
"井上山","姫","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.794919,33.4986795,"","","",0,0,0,15,"串本町姫0-0","",""
"しりでの坂","姫","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",24,135.795458,33.4948444,"","","",0,0,0,10,"串本町姫0-0","",""
"JRトンネル上","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",24,135.794153,33.4893284,"","","",0,0,0,25,"串本町鬮野川0-0","",""
"坂地うどん店駐車場付近","鬮野川","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",13,135.792654454708,33.489157845107,"","","",0,0,0,25,"串本町鬮野川0-0","",""
"六勝寺跡","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",19,135.792928,33.4885494,"","","",0,0,0,40,"串本町鬮野川0-0","",""
"橋杭集会所上","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","有","○","","",16,135.7917442,33.487602,"","","",0,0,0,50,"串本町鬮野川0-0","",""
"西地坂道","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","有","○","","間仕切り",30,135.790782272815,33.486663625361,"","","",0,0,0,35,"串本町鬮野川0-0","",""
"西地墓地上","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",20,135.789400935173,33.4849880957088,"","","",0,0,0,30,"串本町鬮野川0-0","",""
"大乗郷","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",9,135.776967,33.4830771,"","","",0,0,0,20,"串本町鬮野川0-0","",""
"釣り公園裏山","樫野","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",30,135.849701,33.470748,"","","",0,0,0,15,"串本町樫野0-0","",""
"須江崎の坂","須江","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",34,135.827269,33.4553796,"","","",0,0,0,25,"串本町須江0-0","",""
"須江消防屯所","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",27,135.825819969177,33.4565080841332,"","","",0,0,0,35,"串本町須江0-0","",""
"中尾の坂","須江","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.826925039291,33.4571883663323,"","","",0,0,0,30,"串本町須江0-0","",""
"カケノ農道","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",31,135.829974,33.4586677,"","","",0,0,0,15,"串本町須江0-0","",""
"旧須江小学校","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",53,135.827300548553,33.4595133694749,"","","",0,0,0,20,"串本町須江0-0","",""
"大島保育所裏山","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",27,135.809431,33.476626,"","","",0,0,0,30,"串本町大島0-0","",""
"温泉前","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.804044,33.47172,"","","",0,0,0,40,"串本町大島0-0","",""
"水門神社","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",39,135.804724,33.4716371,"","","",0,0,0,50,"串本町大島73-2","",""
"忠魂碑","大島","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",20,135.802515,33.4698348,"","","",0,0,0,30,"串本町大島0-0","",""
"打越","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",11,135.800743,33.4692205,"","","",0,0,0,20,"串本町大島0-0","",""
"水谷高台","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","有","○","","",12,135.800360441207,33.4669489330185,"","","",0,0,0,15,"串本町大島0-0","",""
"薬師堂（観福寺）","出雲","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",18,135.793377,33.4514205,"","","",0,0,0,4,"串本町出雲87-2","",""
"西の丘","出雲","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",43,135.792291,33.449898,"","","",0,0,0,20,"串本町出雲0-0","",""
