"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"ふるさとの川総合公園","宮原","","有田市","広域避難場所","地震　","浸水予測地域　","","","","","","","",0,135.1606052,34.07876,"","","",0,256.9,0,0,"有田市宮原町滝川原635-0","","指定緊急避難場所",""
"箕島高校宮原校舎運動場","宮原","","有田市","広域避難場所","地震　","浸水予測地域　","","","","","","","",9,135.177689,34.0750854,"","","",0,8414,300,0,"有田市宮原町新町416-0","","指定緊急避難場所",""
"宮原小学校運動場","宮原","","有田市","広域避難場所","地震　","浸水予測地域　","","","","有","○","○","",9.3,135.1728375,34.0805298,"○","○","",0,8904,250,0,"有田市宮原町滝川原1-0","","指定緊急避難場所",""
"文成中学校運動場","宮原","","有田市","広域避難場所","地震　","浸水予測地域　","","","","有","○","○","",9.3,135.1725512,34.0795188,"○","○","",0,7047,300,0,"有田市宮原町新町1-0","","指定緊急避難場所",""
"トーヨーカネツ㈱和歌山工場","中央","","有田市","避難場所","洪水　津波　","浸水予測地域　津波浸水予測地域","☆","☆☆","","有","","○","",0,135.1332089,34.07377355,"","","",0,0,0,200,"有田市野460-0","","指定緊急避難場所",""
"木本産業本社社屋","中央","","有田市","避難場所","津波　","","","☆☆","","","","","",0,135.1347,34.0798665,"","","",0,0,0,150,"有田市野187-1","","指定緊急避難場所",""
"県営住宅港団地","港","","有田市","避難場所","津波　","浸水予測地域　津波浸水予測地域","","☆☆","耐震　","","","","",2.3,135.103966,34.0899015,"","","",0,0,0,400,"有田市港町793-13","","指定緊急避難場所",""
"有田市福祉館なごみ","","","有田市","福祉避難所","","浸水予測地域　","","","耐震　","","","","",10,135.178413,34.0809729,"","","",1914,0,235,90,"有田市宮原町東215-0","","指定避難所",""
"有田市文化福祉センター","","","有田市","福祉避難所","","浸水予測地域　","","","耐震　","","","","",7,135.1243397,34.08367862,"","","",473.1,0,158,473,"有田市箕島27-0","","指定避難所",""
"特別養護老人ホームありだ橘苑","","","有田市","福祉避難所","","浸水予測地域　","","","耐震　","","","","",0,135.135241,34.0764086,"","","",0,0,8,0,"有田市野639-2","","",""
"特別養護老人ホーム田鶴苑","","","有田市","福祉避難所","","浸水予測地域　津波浸水予測地域","","","耐震　","","","","",0,135.112901,34.075889,"","","",0,0,10,0,"有田市宮崎町911-0","","",""
"特別養護老人ホーム愛宕苑","","","有田市","福祉避難所","","浸水予測地域　津波浸水予測地域","","","耐震　","","","","",0,135.1142953,34.0892097,"","","",0,0,10,0,"有田市港町9-1","","",""
"女ノ浦地区高台","宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",12,135.088084,34.0713611,"","","",0,0,0,0,"有田市宮崎町1843-0","平成27年度追加","指定緊急避難場所",""
"みかん海道（山地）","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",27,135.129974,34.0682484,"","","",0,0,0,0,"有田市野916-1","平成26年度追加","指定緊急避難場所",""
"円満寺","宮原","","有田市","避難場所","津波　","","","☆☆☆","","","","","",10,135.181186,34.0797471,"","","",0,0,0,0,"有田市宮原町東526-0","平成25年度追加","指定緊急避難場所",""
"弁財天","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",10,135.128957,34.0872761,"","","",0,0,0,0,"有田市新堂1151-0","平成25年度追加","指定緊急避難場所",""
"男浦地区高台","宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.090186,34.0736249,"","","",0,0,0,0,"有田市宮崎町1943-0","平成25年度追加","指定緊急避難場所",""
"逢井地区C","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",22,135.102986,34.0712731,"","","",0,0,0,0,"有田市宮崎町1410-2","","指定緊急避難場所",""
"北原地区高台B","初島","","有田市","避難場所","津波　","","","☆☆☆","","","","","",12,135.119999,34.1012999,"","","",0,0,0,0,"有田市初島町　里1207-3","","指定緊急避難場所",""
"沖池周辺","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",26,135.176441,34.0607208,"","","",0,0,0,0,"有田市糸我町　中番990-0","","指定緊急避難場所",""
"鎌池周辺","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.154482,34.067159,"","","",0,0,0,0,"有田市千田2045-5","","指定緊急避難場所",""
"伏谷B","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",14,135.182455,34.0776286,"","","",0,0,0,0,"有田市宮原町東385-0","","指定緊急避難場所",""
"伏谷A","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.183181,34.0783303,"","","",0,0,0,0,"有田市宮原町東480-0","","指定緊急避難場所",""
"春日原","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",22,135.182481,34.0820124,"","","",0,0,0,0,"有田市宮原町東158-0","","指定緊急避難場所",""
"黒岩農道","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.166579,34.0848449,"","","",0,0,0,0,"有田市宮原町滝93-2","","指定緊急避難場所",""
"神光池","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.140711,34.0642534,"","","",0,0,0,0,"有田市千田1283-0","","指定緊急避難場所",""
"法正寺","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",8,135.117473,34.0767842,"","","",0,0,0,0,"有田市宮崎町1078-0","","指定緊急避難場所",""
"箕島変電所東側農道","箕島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.118171,34.0884104,"","","",0,0,0,0,"有田市箕島1288-3","","指定緊急避難場所",""
"JR第１箕島トンネル付近","箕島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",15,135.1159,34.0884376,"","","",0,0,0,0,"有田市箕島779-1","","指定緊急避難場所",""
"初島トンネル東側","初島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",28,135.126058,34.1025797,"","","",0,0,0,0,"有田市初島町　里1035-0","","指定緊急避難場所",""
"谷口アパート上","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",26,135.179937,34.0660315,"","","",0,0,0,0,"有田市糸我町　中番1071-1","","指定緊急避難場所",""
"西谷農道","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.170327,34.0642977,"","","",0,0,0,0,"有田市糸我町　西1136-0","","指定緊急避難場所",""
"真砂会館上","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",38,135.167251,34.0661643,"","","",0,0,0,0,"有田市糸我町　西790-0","","指定緊急避難場所",""
"西山農道","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.167276,34.0696796,"","","",0,0,0,0,"有田市糸我町　西725-0","","指定緊急避難場所",""
"八幡神社","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",14,135.134923,34.0739107,"","","",0,0,0,0,"有田市山地88-3","","指定緊急避難場所",""
"山地ふるさと公園","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",23,135.12879,34.0700173,"","","",0,0,0,0,"有田市山地413-1","","指定緊急避難場所",""
"安養寺","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",8,135.124657,34.077963,"","","",0,0,0,0,"有田市古江見297-0","","指定緊急避難場所",""
"オレンジウェイ入口","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.130249,34.0786519,"","","",0,0,0,0,"有田市野404-0","","指定緊急避難場所",""
"須佐神社","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",34,135.14142,34.0647826,"","","",0,0,0,0,"有田市千田1641-0","","指定緊急避難場所",""
"大師堂","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",23,135.139966,34.067532,"","","",0,0,0,0,"有田市千田1574-0","","指定緊急避難場所",""
"下中島配水池付近","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",52,135.161682,34.084774,"","","",0,0,0,0,"有田市宮原町滝211-2","","指定緊急避難場所",""
"下中島ちびっ子広場","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.159176,34.087848,"","","",0,0,0,0,"有田市下中島487-0","","指定緊急避難場所",""
"下中島西回り農道付近","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",25,135.156927,34.085921,"","","",0,0,0,0,"有田市下中島776-0","","指定緊急避難場所",""
"西迎高台","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.152224,34.0827879,"","","",0,0,0,0,"有田市下中島1022-0","","指定緊急避難場所",""
"天神坪高台","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",25,135.149488,34.082143,"","","",0,0,0,0,"有田市山田原309-0","","指定緊急避難場所",""
"法華寺","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.144611,34.0842738,"","","",0,0,0,0,"有田市山田原252-0","","指定緊急避難場所",""
"地蔵堂","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",13,135.143091,34.0862644,"","","",0,0,0,0,"有田市山田原191-1","","指定緊急避難場所",""
"妙法寺","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",8,135.138867,34.0857165,"","","",0,0,0,0,"有田市新堂432-0","","指定緊急避難場所",""
"観音寺","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.134323,34.0876326,"","","",0,0,0,0,"有田市新堂656-2","","指定緊急避難場所",""
"新堂配水池跡付近","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.129387,34.0876478,"","","",0,0,0,0,"有田市新堂1151-0","","指定緊急避難場所",""
"星尾地区農道Ｂ","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",22,135.159534,34.0714929,"","","",0,0,0,0,"有田市星尾698-2","","指定緊急避難場所",""
"星尾地区農道Ａ","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.154397,34.071505,"","","",0,0,0,0,"有田市星尾450-3","","指定緊急避難場所",""
"地蔵寺","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.146826,34.0717923,"","","",0,0,0,0,"有田市千田2201-0","","指定緊急避難場所",""
"鳥間池周辺","保田","","有田市","避難場所","津波　","","","☆☆☆","","","","","",16,135.147675,34.0617556,"","","",0,0,0,0,"有田市千田1795-0","","指定緊急避難場所",""
"福勝寺","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",14,135.188521,34.0757403,"","","",0,0,0,0,"有田市宮原町須谷799-0","","指定緊急避難場所",""
"宮東農道","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.180975,34.0836398,"","","",0,0,0,0,"有田市宮原町東802-1","","指定緊急避難場所",""
"市原農道","宮原","","有田市","避難場所","津波　","","","☆☆☆","","","","","",26,135.171131,34.0852911,"","","",0,0,0,0,"有田市宮原町畑1090-3","","指定緊急避難場所",""
"宮原神社","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",28,135.177581,34.0846103,"","","",0,0,0,0,"有田市宮原町道359-0","","指定緊急避難場所",""
"多喜寺","宮原","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",13,135.1656,34.0847449,"","","",0,0,0,0,"有田市宮原町滝151-0","","指定緊急避難場所",""
"法明寺付近高台","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.173216,34.0639236,"","","",0,0,0,0,"有田市糸我町　中番561-0","","指定緊急避難場所",""
"仁平寺付近高台","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",23,135.166932,34.0670712,"","","",0,0,0,0,"有田市糸我町　西791-0","","指定緊急避難場所",""
"糸我王子社付近高台","糸我","","有田市","避難場所","津波　","","","☆☆☆","","","","","",24,135.177466,34.0635237,"","","",0,0,0,0,"有田市糸我町　中番1047-0","","指定緊急避難場所",""
"有田公園","糸我","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.185199,34.0667928,"","","",0,0,0,0,"有田市糸我町　中番104-0","","指定緊急避難場所",""
"逢井地区Ｂ","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.106045,34.0728031,"","","",0,0,0,0,"有田市宮崎町1330-2","","指定緊急避難場所",""
"逢井地区Ａ","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.104994,34.0730465,"","","",0,0,0,0,"有田市宮崎町1392-0","","指定緊急避難場所",""
"高田公園","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.135628,34.0661797,"","","",0,0,0,0,"有田市千田1361-1","","指定緊急避難場所",""
"高田原","保田","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.137583,34.0652612,"","","",0,0,0,0,"有田市千田1422-0","","指定緊急避難場所",""
"田鶴小学校裏山","宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",28,135.097076,34.0763528,"","","",0,0,0,0,"有田市宮崎町2130-1","","指定緊急避難場所",""
"ウエノ公園高台","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.119704,34.0787389,"","","",0,0,0,0,"有田市宮崎町1195-0","","指定緊急避難場所",""
"浄妙寺付近高台","中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.114509,34.0762443,"","","",0,0,0,0,"有田市宮崎町1000-0","","指定緊急避難場所",""
"辰ヶ浜霊園高台","宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",28,135.100742,34.0774188,"","","",0,0,0,0,"有田市宮崎町2208-1","","指定緊急避難場所",""
"石垣組資材置場下","中央 宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.112465,34.0750456,"","","",0,0,0,0,"有田市宮崎町935-0","","指定緊急避難場所",""
"みかん海道（宮崎）","宮崎","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",57,135.092709,34.0721208,"","","",0,0,0,0,"有田市宮崎町1591-3","","指定緊急避難場所",""
"長峰農道高台","箕島 中央","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.127324,34.0882806,"","","",0,0,0,0,"有田市箕島1067-0","","指定緊急避難場所",""
"愛宕山高台","箕島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",10,135.122863,34.0889318,"","","",0,0,0,0,"有田市箕島1224-7","","指定緊急避難場所",""
"奥地区高台Ｃ","初島","","有田市","避難場所","津波　","","","☆☆☆","","","","","",36,135.126057,34.0978883,"","","",0,0,0,0,"有田市初島町　里1411-0","","指定緊急避難場所",""
"奥地区高台Ｂ","初島","","有田市","避難場所","津波　","","","☆☆☆","","","","","",15,135.130011,34.0988254,"","","",0,0,0,0,"有田市初島町　里403-0","","指定緊急避難場所",""
"奥地区高台Ａ","初島","","有田市","避難場所","津波　","","","☆☆☆","","","","","",29,135.13443,34.1007139,"","","",0,0,0,0,"有田市初島町　里563-0","","指定緊急避難場所",""
"弓場池周辺","初島 港","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",14,135.117678,34.092515,"","","",0,0,0,0,"有田市初島町　里2214-0","","指定緊急避難場所",""
"国主神社周辺","初島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.123261,34.0962057,"","","",0,0,0,0,"有田市初島町　里1523-0","","指定緊急避難場所",""
"大型共同作業所周辺","初島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",30,135.122583,34.1032086,"","","",0,0,0,0,"有田市初島町　浜110-0","","指定緊急避難場所",""
"北原地区高台A","初島","","有田市","避難場所","津波　","","","☆☆☆","","","","","",25,135.121409,34.1018268,"","","",0,0,0,0,"有田市初島町　里1207-1","","指定緊急避難場所",""
"初島中学校裏山","初島","","有田市","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.122735,34.1017732,"","","",0,0,0,0,"有田市初島町　里1350-1","","指定緊急避難場所",""
"有田市文化福祉センター","箕島","","有田市","避難所を兼ねる避難場所","洪水　地震　大規模な火事","浸水予測地域　","","","耐震　","","","","",7,135.1243397,34.08367862,"","","",473.1,0,157,473,"有田市箕島27-0","福祉避難所を兼ねる","指定緊急避難場所","指定避難所"
"箕島中学校","保田 箕島 中央","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",2.1,135.1254027,34.0837885,"○","○","",7464,0,1375,807,"有田市箕島79-0","","指定緊急避難場所","指定避難所"
"箕島小学校","箕島 中央","","有田市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆","☆☆","耐震　","有","○","○","簡易トイレ、投光器、ＬＰガス、パーティション",1.9,135.1227322,34.0847735,"○","○","",5812,0,906,392,"有田市箕島155-0","","指定緊急避難場所","指定避難所"
