"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"衣奈消防車庫付近","衣奈","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",7,135.108741,33.987742,"","","",0,0,0,35,"由良町大字衣奈0-0","","指定緊急避難場所",""
"高台（小引坂）","衣奈","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","有","○","","資機材",8.1,135.105619,33.9878,"","","",0,0,0,35,"由良町大字衣奈0-0","","指定緊急避難場所",""
"高台（配水池登り口付近）","衣奈","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",18.5,135.1031667,33.99092836,"","","",0,0,0,35,"由良町大字衣奈0-0","","指定緊急避難場所",""
"高台（防災倉庫付近）","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","有","○","","資機材",11,135.093265,33.987831,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"高台（バス回転地）","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",19.5,135.0945417,33.9875084,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"裏山１８－④","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12.9,135.0930139,33.99038747,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"裏山１８－③","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",10.6,135.0935695,33.99011341,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"裏山１８－②","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",9,135.0941806,33.98977435,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"裏山１８－①","戸津井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",11.2,135.0944861,33.98942309,"","","",0,0,0,35,"由良町大字戸津井0-0","","指定緊急避難場所",""
"高台（岸の上）","小引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",24.8,135.0916111,33.98134167,"","","",0,0,0,35,"由良町大字小引0-0","","指定緊急避難場所",""
"高台（田畑）","小引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",10.3,135.0930556,33.98277922,"","","",0,0,0,35,"由良町大字小引0-0","","指定緊急避難場所",""
"高台（別荘広場付近）","小引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",13.4,135.0923611,33.98356633,"","","",0,0,0,35,"由良町大字小引0-0","","指定緊急避難場所",""
"高台③","大引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12,135.08804,33.965914,"","","",0,0,0,35,"由良町大字大引0-0","","指定緊急避難場所",""
"高台②","大引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",15.2,135.0842778,33.97084022,"","","",0,0,0,35,"由良町大字大引0-0","","指定緊急避難場所",""
"高台①","大引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",20.8,135.0823195,33.97083427,"","","",0,0,0,35,"由良町大字大引0-0","","指定緊急避難場所",""
"農免道路登り口","大引","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",10.7,135.089112,33.967902,"","","",0,0,0,35,"由良町大字大引0-0","","指定緊急避難場所",""
"神谷高台","神谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",23.1,135.0832361,33.96042602,"","","",0,0,0,35,"由良町大字神谷0-0","","指定緊急避難場所",""
"神谷高台登り口","神谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",15.4,135.0818472,33.95867869,"","","",0,0,0,35,"由良町大字神谷0-0","","指定緊急避難場所",""
"県道上","神谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",16.8,135.0855972,33.9598426,"","","",0,0,0,35,"由良町大字神谷0-0","","指定緊急避難場所",""
"かみや荘駐車場","神谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",10.1,135.0883472,33.9599823,"","","",0,0,0,35,"由良町大字神谷0-0","","指定緊急避難場所",""
"重山登り口","神谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",18.5,135.0889722,33.95962651,"","","",0,0,0,35,"由良町大字神谷0-0","","指定緊急避難場所",""
"裏山１５－⑤","糸谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆","","","","","",9.5,135.099569,33.9646842,"","","",0,0,0,35,"由良町大字吹井689-0","","指定緊急避難場所",""
"裏山１５－④（地蔵様付近）","糸谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆","","","","","",8.2,135.098733,33.9613984,"","","",0,0,0,35,"由良町大字吹井738-0","","指定緊急避難場所",""
"裏山１５－③","糸谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",17.7,135.0984028,33.96079965,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"裏山１５－②（重山登り口付近）","糸谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12.6,135.0988333,33.96016285,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"裏山１５－①","糸谷","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",14.7,135.0974445,33.95977464,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"地蔵様付近","吹井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",22.5,135.0983195,33.97192208,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"高台②","吹井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",14.8,135.0995417,33.97133343,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"高台①（ポンプ場付近畑）","吹井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",14.6,135.0990139,33.96669376,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"裏山１２－①（奥谷大橋東登り口）","吹井","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12.7,135.1016583,33.97009468,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"町民公園","柳原","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",16.9,135.1059167,33.96965947,"","","",0,0,0,35,"由良町大字吹井0-0","","指定緊急避難場所",""
"旧ペタンク場","江ノ駒","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.3,135.1130556,33.96495842,"","","",0,0,0,35,"由良町大字江ノ駒0-0","","指定緊急避難場所",""
"高台","江ノ駒","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",7.2,135.1153,33.9665,"","","",0,0,0,35,"由良町大字江ノ駒0-0","","指定緊急避難場所",""
"農免道路登り口","江ノ駒","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",11.5,135.116236,33.9641611,"","","",0,0,0,35,"由良町大字江ノ駒0-0","","指定緊急避難場所",""
"裏山６－②","江ノ駒","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",20.1,135.108778,33.9649734,"","","",0,0,0,35,"由良町大字江ノ駒0-0","","指定緊急避難場所",""
"裏山６－①","江ノ駒","※津波一時避難場所","由良町","避難場所","地震　津波　","土砂災害予測地域　津波浸水予測地域","","☆☆","","","","","",10.8,135.11432,33.9622429,"","","",0,0,0,35,"由良町大字江ノ駒0-0","","指定緊急避難場所",""
"高台（小由良坂付近）","網代","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","有","○","","資機材",8.1,135.113875,33.961478,"","","",0,0,0,35,"由良町大字網代0-0","","指定緊急避難場所",""
"裏山５－③（見上山）","網代","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",16.9,135.1177222,33.96216811,"","","",0,0,0,35,"由良町大字網代0-0","","指定緊急避難場所",""
"裏山５－②（風呂の谷）","網代","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",13.8,135.1166111,33.9622189,"","","",0,0,0,35,"由良町大字網代0-0","","指定緊急避難場所",""
"裏山５－①（高見山）","網代","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","有","○","","資機材",15.6,135.1134722,33.96107581,"","","",0,0,0,35,"由良町大字網代0-0","","指定緊急避難場所",""
"裏山１－⑤（宇佐八幡神社裏）","横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",11.3,135.1223611,33.96157992,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"裏山１－④","横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",9.3,135.1213472,33.96173569,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"裏山１－③","横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",16.8,135.1205278,33.96216742,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"裏山１－②","横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",17.4,135.1197778,33.96281668,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"裏山１－①（北山）","横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.9,135.1187083,33.96255698,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"高台（田畑）","阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.9,135.1096,33.9537,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"高台（教専寺境内）","阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.9,135.1136528,33.95437563,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"阿戸消防車庫付近","阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","有","○","","資機材",15.2,135.1175833,33.95586333,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"笠松山４－②","阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12.9,135.1166667,33.95711675,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"裏山４－①","阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",11.6,135.1119028,33.95562093,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"裏山３－③","南 阿戸","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",10.2,135.1183889,33.95795607,"","","",0,0,0,35,"由良町大字阿戸0-0","","指定緊急避難場所",""
"裏山３－②","南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.4,135.1186944,33.95852197,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"裏山３－①","南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","","","","",9.2,135.1197917,33.95890286,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"南消防車庫付近","南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","有","○","","資機材",11.2,135.1218333,33.95782605,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"国道上（元オートスナック付近）","里 南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",29,135.1227639,33.95803764,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"国道トンネル付近","里 南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",12.5,135.1221,33.9572,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"高台（国道合流部付近）","里 横浜  南","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",14.7,135.124099,33.959778,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"国道上","里 横浜","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",11.5,135.1232361,33.96165919,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"里消防車庫付近","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆","","有","○","","資機材",8.2,135.125531,33.959858,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"トンネル出口付近","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",13.8,135.1261528,33.9610653,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"高台③","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",17.9,135.126336,33.958541,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"高台②","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",15.3,135.126036,33.9617,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"高台①","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",18.1,135.127988,33.964512,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"小山地蔵付近","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",11.9,135.1279306,33.9659388,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"ＪＡ紀州付近","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆","","","","","",9.4,135.1250556,33.96676596,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"中紀バス付近","里","※津波一時避難場所","由良町","避難場所","地震　津波　","津波浸水予測地域","","☆☆☆","","","","","",18.1,135.1259028,33.96865848,"","","",0,0,0,35,"由良町大字里0-0","","指定緊急避難場所",""
"衣奈会館","衣奈","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","","有","○","","",0,135.106857,33.9887323,"","○","",107,0,53,53,"由良町大字衣奈765-7","","指定緊急避難場所","指定避難所"
"糸谷コミュニティセンター","糸谷","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","","","","","",0,135.103416593756,33.9706134464916,"","","",42,0,21,21,"由良町大字吹井729-8","","指定緊急避難場所","指定避難所"
"地域福祉センター","黒田","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆☆☆","耐震　","","","","",19.3,135.109137,33.9703653,"","","",469,0,233,233,"由良町大字吹井80-88","","指定緊急避難場所","指定避難所"
"鷲林寺","三尾川","","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆☆","耐震　","","","","",56.3,135.1360152,33.9933401,"","","",87,0,43,43,"由良町大字三尾川155-0","","指定緊急避難場所","指定避難所"
"蓮専寺","南","","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆☆","耐震　","","","","",11.6,135.1207338,33.9584391,"","","",113,0,56,56,"由良町大字里1182-0","","指定緊急避難場所","指定避難所"
"由良文化センター","南","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆☆","","非耐震","","","","",3.6,135.122407,33.9593954,"","","",90,0,44,44,"由良町大字里1126-3","","指定緊急避難場所","指定避難所"
"由良農村教養文化体育センター","網代","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","耐震　","","","","",2,135.117151,33.9605672,"","","",817,0,408,408,"由良町大字網代248-12","","指定緊急避難場所","指定避難所"
"由良中学校","南  阿戸","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆☆","","耐震　","","","","",2.6,135.1163958,33.9590828,"","","",1878,0,930,930,"由良町大字阿戸708-1","","指定緊急避難場所","指定避難所"
"由良小学校","里  横浜  網代","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆","耐震　","","","","",0,135.1214533,33.9608461,"","","",1143,0,567,567,"由良町大字里166-0","宅盤4.0ｍ　3階12.3ｍ　屋上16.9ｍ","指定緊急避難場所","指定避難所"
"柳原コミュニティセンター","柳原 黒田","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　","☆","☆☆☆","耐震　","","","","",13.8,135.1080194,33.9696315,"","","",49,0,24,24,"由良町大字吹井949-3","","指定緊急避難場所","指定避難所"
"門前コミュニティセンター","門前","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆","☆☆☆","非耐震","有","○","","資機材",17.2,135.1301371,33.9710984,"","","",98,0,48,48,"由良町大字門前426-0","","指定緊急避難場所","指定避難所"
"網代老人センター","網代","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","土砂災害予測地域　","☆","","耐震　","","","","",2.4,135.112351,33.9604494,"","","",77,0,38,38,"由良町大字網代193-0","","指定緊急避難場所","指定避難所"
"網代青年会場","網代","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　内水氾濫　大規模な火事","","☆（注）","","非耐震","","","","",2.2,135.1138868,33.9607003,"","","",60,0,30,30,"由良町大字網代124-1","","指定緊急避難場所","指定避難所"
"法林寺","衣奈","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆","非耐震","","","","",7,135.1080669,33.9863114,"","","",66,0,31,31,"由良町大字衣奈310-0","","指定緊急避難場所","指定避難所"
"宝国寺","神谷","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","非耐震","","","","",9.3,135.0868392,33.959403,"","","",49,0,24,24,"由良町大字神谷121-0","","指定緊急避難場所","指定避難所"
"武道館","柳原 黒田","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆","☆☆","耐震　","有","○","","資機材",11.4,135.1063941,33.9686831,"","○","",385,0,192,192,"由良町大字吹井910-2","","指定緊急避難場所","指定避難所"
"畑農業会館","畑","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆☆☆","非耐震","有","○","","資機材",35.7,135.14496,33.9780021,"","","",78,0,38,38,"由良町大字畑184-0","","指定緊急避難場所","指定避難所"
"白崎小学校","大引","しらさきしょうがっこう","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆☆","☆","耐震　","","","","",0,135.0872724,33.9676751,"","","",972,0,481,481,"由良町大字大引64-0","宅盤3.4ｍ2階8.9ｍ屋上16.6ｍ","指定緊急避難場所","指定避難所"
"念興寺","網代","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　大規模な火事","","☆（注）","","耐震　","有","○","","資機材",5.4,135.1147483,33.9614834,"","","",49,0,24,24,"由良町大字網代97-0","","指定緊急避難場所","指定避難所"
"長谷寺","畑","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆☆","非耐震","","","","",50,135.144813,33.9753377,"","","",92,0,58,58,"由良町大字畑1105-0","","指定緊急避難場所","指定避難所"
"町営住宅阿戸団地集会所","阿戸","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","非耐震","","","","",13.5,135.115328,33.95362,"","","",42,0,21,21,"由良町大字阿戸281-0","","指定緊急避難場所","指定避難所"
"中老人憩の家","中","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","非耐震","有","○","","資機材",27.6,135.1377629,33.9748848,"","○","",42,0,20,20,"由良町大字中264-2","","指定緊急避難場所","指定避難所"
"中央公民館","網代","","由良町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","土砂災害予測地域　","☆☆☆","","耐震　","","","","",2,135.117282,33.9602997,"○","","○",654,0,325,325,"由良町大字網代248-12","","指定緊急避難場所","指定避難所"
"専福寺","江ノ駒","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆（注）","☆☆☆","耐震　","","","","",16.1,135.1136149,33.9650771,"","","",70,0,35,35,"由良町大字江ノ駒117-0","","指定緊急避難場所","指定避難所"
"西教寺","衣奈","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","地震　津波　大規模な火事","津波浸水予測地域","","☆☆","","","","","",7.6,135.1075351,33.9866806,"","","",21,0,10,10,"由良町大字衣奈281-0","","指定緊急避難場所","指定避難所"
"吹井老人憩の家","吹井  柳原","※地震時は屋外のみ","由良町","避難所を兼ねる避難場所","洪水　大規模な火事","","☆☆","","非耐震","","","","",3.2,135.1017273,33.9670702,"","","",80,0,37,37,"由良町大字吹井969-3","","指定緊急避難場所","指定避難所"
"吹井活性化支援センター","吹井","","由良町","避難所を兼ねる避難場所","洪水　高潮　内水氾濫　地震　津波　大規模な火事","浸水予測地域　津波浸水予測地域","☆","☆","耐震　","有","○","","資機材",10.8,135.10027,33.969118,"","○","",54,0,26,26,"由良町大字吹井390-1","","指定緊急避難場所","指定避難所"
