元のファイルの名前,避難先名称,避難が予想される住民の地区名,,,指定場所,市町村名,避難種別,避難所区分,土砂災害・浸水・津波浸水予測地域,（風水害）緊急避難先レベル,（津波）緊急避難先レベル,耐震性,備蓄の有無,備蓄品目,標高（m）,経度：東経(世界測地系10進法),緯度：北緯(世界測地系10進法),備考１,備考２（発電機有無）,収容人数,所在地
hinansaki01_kainan.csv,冷水分校,冷水地区,,,,海南市,避難所 屋内避難先 ,津波 地震,,,☆☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,18,135.1883928,34.1426063,,発電機有り ,94,海南市冷水494,,,
hinansaki01_kainan.csv,北野上公民館,北野上地区,,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,48,135.2975071,34.1842552,,発電機有り ,121,海南市原野326番地3,,,
hinansaki01_kainan.csv,北野上小学校,北野上地区,,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,51,135.2926409,34.1835526,,発電機有り ,472,海南市孟子174番地,,,
hinansaki01_kainan.csv,海南保健福祉センター,日方地区,,,津波時は3階以上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,津波浸水予測地域,☆☆☆,☆,耐震性有り,有,貯水槽（100ｔ）、毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,5,135.2101574,34.1554216,,発電機有り ,415,海南市日方1519番地10,,,
hinansaki01_kainan.csv,市民会館,日方地区,黒江・船尾地区,内海地区,,海南市,避難所 屋内避難先 ,風水害 地震,津波浸水予測地域,☆☆☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,4,135.2096364,34.1559106,,発電機有り ,243,海南市日方1271番地108,,,
hinansaki01_kainan.csv,海南中学校,日方地区,,,津波時は屋上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,津波浸水予測地域,☆☆☆,☆☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,4,135.220135,34.158266,,発電機有り ,840,海南市日方962番地2,,,
hinansaki01_kainan.csv,日方公民館,日方地区,,,,海南市,避難所 屋内避難先 ,風水害 地震,土砂災害浸水予測地域 ,☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,5,135.2189838,34.1598067,,発電機有り ,152,海南市日方839番地,,,
hinansaki01_kainan.csv,日方小学校,日方地区,,,津波時は3階,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,津波浸水予測地域,☆☆☆,☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,3,135.2103933,34.1570021,,発電機有り ,729,海南市日方1257番地,,,
hinansaki01_kainan.csv,防災センター,日方地区,黒江・船尾地区,,津波時は3階以上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,津波浸水予測地域,☆☆☆,☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,3,135.2049274,34.1565375,,発電機有り ,93,海南市日方1294番地13,,,
hinansaki01_kainan.csv,南野上公民館,南野上地区,巽地区,,,海南市,避難所 屋内避難先 ,風水害 地震,土砂災害浸水予測地域 ,☆☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,70,135.2713129,34.1477157,,発電機有り ,70,海南市次ケ谷80番地,,,
hinansaki01_kainan.csv,南野上小学校,南野上地区,巽地区,,,海南市,避難所 屋内避難先 ,風水害 地震,土砂災害浸水予測地域 ,☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,73,135.2712923,34.1479561,,発電機有り ,419,海南市次ケ谷80番地,,,
hinansaki01_kainan.csv,第三中学校,内海地区,,,津波時は3階以上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,,☆☆☆,☆☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,5,135.2187871,34.1523862,,発電機有り ,794,海南市鳥居15番地3,,,
hinansaki01_kainan.csv,内海公民館,内海地区,,,,海南市,避難所 屋内避難先 ,風水害 ,津波浸水予測地域,☆☆☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,2,135.2111551,34.1502993,,発電機有り ,150,海南市鳥居650番地1,,,
hinansaki01_kainan.csv,内海小学校,内海地区,,,津波時は屋上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,,☆☆☆,☆☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,5,135.2139858,34.1496026,,発電機有り ,785,海南市鳥居190番地,,,
hinansaki01_kainan.csv,内海保育所,内海地区,大野地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,11,135.2193171,34.1500278,,発電機有り ,95,海南市鳥居69番地,,,
hinansaki01_kainan.csv,きらら子ども園,中野上地区,巽地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,61,135.2738594,34.1599715,,発電機有り ,388,海南市沖野々434番地,,,
hinansaki01_kainan.csv,住民センター,中野上地区,巽地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,59,135.2736727,34.1604143,,発電機有り ,213,海南市沖野々443番地5,,,
hinansaki01_kainan.csv,中野上公民館,中野上地区,南野上地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,46,135.279089,34.162581,,発電機有り ,22,海南市野上中167番地5,,,
hinansaki01_kainan.csv,中野上小学校,中野上地区,南野上地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,53,135.2856949,34.1602537,,発電機有り ,690,海南市椋木93番地,,,
hinansaki01_kainan.csv,東海南中学校,中野上地区,北野上地区,,,海南市,避難所 屋内避難先 ,風水害 地震,土砂災害浸水予測地域 ,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,42,135.2830358,34.1649623,,発電機有り ,696,海南市野上中590番地,,,
hinansaki01_kainan.csv,巽コミュニティセンター,巽地区,,,,海南市,避難所 屋内避難先 ,風水害 津波 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,48,135.2552781,34.1573677,,発電機有り ,142,海南市阪井274番地,,,
hinansaki01_kainan.csv,巽小学校,巽地区,,,,海南市,避難所 屋内避難先 ,風水害 津波 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,61,135.2566583,34.154852,,発電機有り ,802,海南市重根1203番地,,,
hinansaki01_kainan.csv,巽中学校,巽地区,,,,海南市,避難所 屋内避難先 ,風水害 津波 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,64,135.2570073,34.1546887,,発電機有り ,609,海南市阪井399番地,,,
hinansaki01_kainan.csv,総合体育館周辺,大野地区,日方地区,,,海南市,屋外避難先 ,風水害 津波 地震,,☆☆☆,☆☆☆,,有,貯水槽（100ｔ）、毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ、飲料水、アルファ米 等,17,135.2305375,34.1564213,,発電機有り ,,海南市大野中1106番地,,,
hinansaki01_kainan.csv,大野公民館,大野地区,内海地区,,,海南市,避難所 屋内避難先 ,風水害 地震,,☆☆☆,,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,12,135.226563,34.1528031,,発電機有り ,126,海南市大野中600番地2,,,
hinansaki01_kainan.csv,大野小学校,大野地区,日方地区,内海地区,,海南市,避難所 屋内避難先 ,風水害 津波 地震,土砂災害浸水予測地域 ,☆☆,☆☆☆,耐震性有り,有,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,30,135.2278556,34.1490351,,発電機有り ,877,海南市山田91番地1,,,
hinansaki01_kainan.csv,下津防災コミュニティセンター,大崎地区,,,津波時は屋上,海南市,避難所 屋内避難先 津波避難ビル ,風水害 津波 地震,土砂災害浸水予測地域 ,☆☆☆,☆☆,耐震性有り,有,飲料水、アルファ米、ビニールシート、毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,4.5,135.1558382,34.1253934,,発電機有り ,428,海南市下津町丸田217番地1,,,
